mesure,indicateur,id_indicateur,date,valeur,unite,maille
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,2020-09-30,9.6,mois de traitement,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-02-28,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-03-31,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-04-30,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-05-31,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-06-30,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-07-31,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-08-31,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-09-30,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-01-31,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-10-31,2.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-12-31,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-01-31,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-02-28,2.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-03-31,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-04-30,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-05-31,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-06-30,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2019-07-31,3.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2018-11-30,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2017-12-31,0.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2017-11-30,1.0,morts dans l'année,0 - departemental
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,2017-10-31,0.0,morts dans l'année,0 - departemental
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,2019-09-30,56.0,unités,0 - departemental
